,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
725,53,49,13,31248.0,10,7,6
726,0,0,14,31016.0,0,1,1
727,0,1,13,31046.0,1,2,5
728,2,1,17,31617.0,9,4,5
729,0,0,20,31304.0,1,2,6
730,3,1,8,31230.0,67,5,3
731,6,7,11,31014.0,13,7,5
732,0,0,0,31615.0,0,1,0
733,0,0,7,31260.0,15,5,2
734,0,1,2,31611.0,2,11,6
735,0,0,16,31025.0,0,2,3
736,0,0,8,31041.0,0,1,5
737,5,1,17,31111.0,25,25,6
738,0,0,11,31509.0,1,9,6
739,0,0,21,31806.0,0,2,4
740,1,0,11,31251.0,7,6,0
741,2,0,12,31504.0,0,1,6
742,0,2,22,31238.0,1,7,0
743,1,3,19,31221.0,13,14,2
744,0,0,8,32017.0,0,1,0
745,0,0,13,31402.0,0,1,1
746,1,0,18,31031.0,2,2,6
747,3,1,7,31014.0,22,10,1
748,0,0,22,31253.0,0,4,2
749,0,6,20,31100.0,1,1,5
750,3,1,16,31109.0,15,16,6
751,12,18,18,31248.0,22,11,3
752,1,6,13,31208.0,5,2,0
753,9,4,10,31264.0,2,1,3
754,1,3,7,31258.0,5,6,1
755,1,1,12,31221.0,19,17,3
756,0,1,7,31302.0,1,14,3
757,1,0,19,31504.0,3,2,6
758,0,1,8,31018.0,0,17,2
759,1,0,18,31020.0,3,6,1
760,0,0,7,31065.0,0,1,2
761,0,0,21,31310.0,1,4,3
762,1,0,16,31302.0,2,3,4
763,4,1,18,31204.0,7,4,6
764,62,62,15,31248.0,17,14,5
765,0,0,23,31020.0,2,3,4
766,8,8,12,31218.0,5,7,5
767,0,1,1,31265.0,6,1,6
768,6,10,12,31235.0,2,5,2
769,9,9,16,31624.0,9,17,5
770,0,1,9,31046.0,0,3,0
771,4,0,17,31029.0,1,4,5
772,2,0,23,31218.0,0,4,6
773,0,0,13,31021.0,1,2,4
774,2,1,19,31226.0,3,6,3
775,1,0,17,31606.0,15,9,0
776,1,0,15,31269.0,4,4,2
777,0,1,7,31266.0,5,22,4
778,8,7,11,31201.0,43,45,6
779,2,6,18,31270.0,12,6,0
780,1,0,20,31311.0,1,1,5
781,0,0,12,31512.0,1,2,0
782,4,5,15,31220.0,1,3,6
783,2,0,18,31608.0,3,4,5
784,11,14,13,31257.0,15,7,6
785,2,1,23,31101.0,7,10,1
786,0,0,14,31025.0,1,1,1
787,0,0,21,31115.0,15,5,2
788,1,3,13,31025.0,2,8,5
789,12,2,17,31624.0,7,10,5
790,2,3,2,31266.0,6,1,6
791,0,0,12,32040.0,0,1,0
792,0,1,8,31223.0,16,53,3
793,4,3,11,31005.0,6,1,5
794,0,0,16,31034.0,8,1,3
795,0,0,6,31402.0,0,1,2
796,0,0,21,31007.0,0,6,3
797,5,4,2,31200.0,6,13,5
798,1,0,7,31007.0,20,10,4
799,0,0,18,31302.0,6,4,4
800,7,8,11,31256.0,2,4,0
801,0,0,7,31618.0,4,5,5
802,0,1,1,31101.0,0,2,3
803,0,0,6,31051.0,0,1,3
804,25,15,14,31231.0,9,4,5
805,0,0,8,31636.0,0,1,3
806,0,0,22,31020.0,2,3,4
807,6,1,19,31116.0,33,24,6
808,0,0,9,32025.0,1,1,4
809,3,3,19,31214.0,56,43,2
810,0,0,9,31036.0,0,9,0
811,0,0,15,31401.0,6,5,4
812,0,0,14,31500.0,5,4,4
813,2,4,18,31257.0,30,52,3
814,0,0,21,31400.0,6,7,5
815,1,0,6,31217.0,10,8,0
816,1,0,22,31631.0,7,2,1
817,0,0,13,31802.0,0,2,2
818,0,0,7,31249.0,10,7,1
819,2,1,20,31109.0,15,14,6
820,1,0,12,31214.0,9,21,3
821,0,0,11,31112.0,1,3,1
822,0,1,7,31305.0,6,23,3
823,1,0,8,31037.0,10,13,2
824,1,0,18,31013.0,3,1,1
825,4,3,18,31108.0,35,15,6
826,0,0,7,31058.0,0,1,2
827,0,0,7,31636.0,0,1,2
828,0,0,19,31507.0,0,1,0
829,0,0,16,31309.0,2,2,4
830,9,7,15,31239.0,21,13,5
831,0,0,17,31802.0,1,1,1
832,0,0,17,31067.0,1,1,4
833,1,1,14,31603.0,8,16,0
834,0,0,6,31118.0,0,1,0
835,2,4,16,31633.0,0,1,5
836,2,0,3,31265.0,3,1,6
837,0,0,1,31246.0,1,3,3
838,0,0,10,31401.0,1,2,3
839,0,0,10,31013.0,0,2,2
840,0,1,18,31626.0,3,5,6
841,0,1,17,31036.0,1,2,5
842,3,1,13,31014.0,5,4,4
843,0,0,6,31609.0,1,6,4
844,0,1,10,31265.0,2,3,0
845,13,15,18,31249.0,19,16,0
846,7,7,15,31229.0,38,24,6
847,1,0,2,31604.0,5,3,5
848,0,0,23,31218.0,1,2,3
849,22,16,13,31246.0,31,17,6
850,1,2,11,31620.0,11,8,0
851,2,2,21,31104.0,23,30,2
852,1,2,13,31016.0,0,4,5
853,5,3,8,31200.0,109,92,3
854,3,17,10,31241.0,14,25,6
855,1,1,7,31263.0,21,8,2
856,0,0,4,31615.0,0,1,0
857,1,1,16,31043.0,4,2,3
858,0,0,10,31025.0,1,1,1
859,0,2,12,31042.0,1,2,0
860,0,2,12,31603.0,14,13,1
861,0,0,18,31305.0,13,9,4
862,0,0,11,31265.0,2,4,0
863,0,5,22,31203.0,19,17,1
864,0,0,10,31105.0,1,5,1
865,0,0,8,31636.0,0,3,0
866,1,2,9,31236.0,18,4,2
867,11,4,14,31208.0,11,8,5
868,0,0,8,31629.0,2,15,3
869,1,2,0,31200.0,3,6,2
870,1,0,19,31207.0,7,4,2
871,2,2,16,31108.0,13,9,0
872,0,0,20,31023.0,1,4,2
873,3,3,15,31101.0,11,15,2
874,4,3,22,31235.0,1,1,2
875,0,0,23,31617.0,2,1,6
876,4,5,20,31201.0,47,59,2
877,0,0,13,31406.0,0,2,2
878,1,3,18,31270.0,10,5,3
879,0,0,13,31211.0,3,1,0
880,1,0,22,31616.0,6,2,1
881,0,0,23,31269.0,1,2,1
882,8,7,16,31237.0,28,16,5
883,0,0,15,31705.0,0,1,1
884,1,1,12,31207.0,2,4,3
885,0,0,23,31615.0,2,5,6
886,1,0,12,31609.0,2,6,2
887,0,1,9,31619.0,6,12,3
888,1,11,8,31200.0,114,94,1
889,0,0,19,31601.0,2,3,3
890,0,1,18,31115.0,3,11,6
891,1,2,9,31107.0,7,11,6
892,0,0,23,31308.0,0,1,6
893,34,26,15,31246.0,26,24,5
894,1,2,14,31610.0,9,9,0
895,1,2,18,31103.0,26,36,2
896,0,0,23,31616.0,5,3,1
897,0,1,10,31020.0,1,1,2
898,0,0,0,31016.0,0,2,1
899,0,0,21,31031.0,2,1,0
900,0,1,11,31036.0,0,2,5
901,0,0,12,31102.0,7,3,4
902,1,0,17,31512.0,6,3,0
903,1,0,16,31407.0,2,2,3
904,0,0,15,31121.0,1,1,4
905,0,0,7,31312.0,5,3,4
906,0,1,8,31105.0,2,5,6
907,0,1,9,31270.0,6,1,4
908,10,11,18,31240.0,4,2,0
909,1,1,20,31115.0,8,6,2
910,0,1,2,31613.0,2,2,5
911,0,0,11,31629.0,1,1,0
912,10,11,12,31261.0,4,4,5
913,3,4,13,31011.0,5,2,5
914,1,0,20,31405.0,1,1,6
915,0,1,8,31001.0,1,4,3
916,9,5,10,31232.0,10,9,6
917,6,6,10,31623.0,31,21,0
918,1,0,19,31611.0,29,13,2
919,1,1,21,31103.0,7,10,6
920,0,1,17,31112.0,6,1,2
921,3,3,14,31633.0,1,1,4
922,0,0,12,31049.0,1,1,0
923,1,1,16,31269.0,2,4,2
924,8,11,17,31231.0,27,68,1
925,0,0,16,31207.0,5,1,0
926,0,0,12,31608.0,2,2,1
927,0,1,18,31312.0,5,16,4
928,0,1,15,31039.0,2,7,5
929,0,0,7,31632.0,0,2,5
930,2,5,12,31605.0,14,17,6
931,0,0,20,31401.0,4,2,1
932,0,0,10,31114.0,4,5,1
933,0,2,8,31627.0,17,17,0
934,0,0,9,31245.0,3,13,2
935,7,8,14,31201.0,64,52,5
936,0,3,8,31622.0,4,64,3
937,0,0,0,31301.0,0,1,3
938,0,1,11,31507.0,0,2,1
939,1,1,15,31001.0,2,1,0
940,2,5,13,31246.0,19,15,4
941,0,1,16,31115.0,3,2,0
942,1,1,22,31242.0,0,3,2
943,1,0,23,31269.0,1,1,6
944,0,0,3,31102.0,0,1,1
945,5,8,16,31214.0,48,26,6
946,0,0,16,31112.0,1,1,2
947,0,0,18,31033.0,0,3,0
948,0,2,15,31634.0,2,1,5
949,1,0,13,31016.0,1,3,3
950,1,2,22,31264.0,1,1,6
951,0,0,17,31114.0,16,8,3
952,9,17,16,31242.0,5,11,5
953,7,8,15,31264.0,6,10,1
954,0,0,7,31220.0,0,1,6
955,1,0,14,31630.0,3,4,5
956,5,3,22,31014.0,2,2,3
957,1,1,23,31600.0,5,2,6
958,0,1,9,31626.0,0,5,3
959,1,0,8,31209.0,4,1,1
960,0,0,19,31608.0,8,12,3
961,0,0,11,31804.0,1,2,5
962,3,2,9,31112.0,2,2,6
963,0,1,16,31309.0,0,1,6
964,1,1,16,31267.0,12,8,4
965,1,0,16,31625.0,16,8,1
966,2,0,22,31107.0,14,10,6
967,0,0,4,31401.0,0,1,5
968,0,4,13,31102.0,2,6,2
969,0,0,13,31406.0,0,1,0
970,2,0,17,31209.0,8,7,3
971,0,1,10,31035.0,0,1,2
972,10,5,10,31249.0,5,1,3
973,0,0,17,31505.0,7,4,0
974,0,0,15,31118.0,5,2,4
975,0,0,8,31112.0,0,2,6
976,1,2,18,31205.0,15,62,3
977,6,6,18,31235.0,5,14,0
978,3,2,20,31106.0,14,22,2
979,1,0,17,31627.0,15,23,1
980,0,0,23,31066.0,0,1,1
981,15,10,12,31242.0,7,5,5
982,0,0,20,31037.0,3,6,1
983,0,0,7,31229.0,7,81,3
984,2,6,10,31255.0,6,3,6
985,2,1,18,31304.0,3,4,6
986,0,0,7,31250.0,43,1,2
987,0,0,16,31061.0,0,1,3
988,1,3,17,31105.0,37,16,2
989,1,2,16,31260.0,2,13,2
990,9,9,17,31222.0,19,51,1
991,2,1,1,31114.0,9,15,6
992,10,10,15,31014.0,15,6,5
993,2,5,12,31612.0,14,17,6
994,11,8,13,31609.0,8,6,5
995,4,1,8,31618.0,18,15,0
996,0,0,9,31250.0,16,7,2
997,4,1,21,31231.0,0,3,1
998,1,2,15,31022.0,3,1,0
999,3,1,13,31239.0,16,15,4
1000,0,1,19,31121.0,3,2,2
1001,0,0,11,31113.0,1,9,4
1002,0,1,20,31008.0,2,1,2
1003,0,0,18,31025.0,0,2,6
1004,0,0,21,31703.0,0,2,3
1005,2,0,20,31008.0,2,3,5
1006,19,25,16,31225.0,19,15,6
1007,1,0,16,31107.0,11,3,2
1008,0,1,7,31611.0,3,20,0
1009,0,0,10,31036.0,0,1,4
1010,0,0,18,31024.0,7,15,0
1011,2,1,13,31015.0,2,3,3
1012,0,0,4,31506.0,0,2,6
1013,5,1,17,31105.0,42,21,3
1014,0,0,6,31619.0,0,18,3
1015,5,3,20,31214.0,21,23,6
1016,15,12,14,31623.0,35,19,5
1017,0,0,22,31023.0,1,4,3
1018,0,2,7,31266.0,4,27,3
1019,0,0,12,32012.0,0,1,6
1020,0,0,18,31040.0,6,2,1
1021,0,0,8,31267.0,6,5,5
1022,0,1,8,31222.0,39,5,1
1023,1,1,7,31101.0,13,49,2
1024,2,1,16,31300.0,6,5,6
1025,0,0,1,31233.0,0,1,0
1026,0,0,8,31508.0,2,2,6
1027,3,0,16,31622.0,15,6,1
1028,1,1,12,31614.0,6,9,4
1029,0,1,11,31027.0,0,2,3
1030,0,0,23,31311.0,1,1,6
1031,3,6,10,31241.0,28,27,4
1032,2,1,17,31102.0,23,16,4
1033,0,0,14,31402.0,2,1,1
1034,7,3,13,31104.0,15,26,6
1035,0,0,6,31268.0,2,2,3
1036,0,0,20,31404.0,2,3,4
1037,0,0,20,31313.0,0,1,0
1038,1,1,5,31223.0,1,1,5
1039,0,0,7,31617.0,1,10,3
1040,2,0,9,31205.0,33,6,2
1041,0,0,0,31037.0,1,1,3
1042,0,2,10,31115.0,4,14,6
1043,0,0,23,31627.0,1,1,0
1044,2,8,11,31212.0,10,16,4
1045,2,1,14,31007.0,3,1,6
1046,2,0,15,31111.0,9,8,4
1047,0,0,7,31302.0,0,7,4
1048,1,0,17,31509.0,10,1,2
1049,4,1,18,31218.0,22,26,3
1050,0,2,11,31109.0,7,13,6
1051,0,0,3,31254.0,0,1,1
1052,1,4,20,31229.0,41,38,2
1053,3,5,17,31618.0,33,13,1
1054,1,1,13,31269.0,2,4,6
1055,0,0,23,31046.0,0,1,5
1056,7,3,9,31623.0,44,56,0
1057,2,5,12,31104.0,32,36,6
1058,4,1,14,31205.0,14,8,1
1059,5,7,17,31604.0,9,9,5
1060,0,0,6,31625.0,8,2,2
1061,1,0,9,31622.0,2,16,2
1062,0,1,20,31028.0,1,3,0
1063,0,1,8,31404.0,2,20,1
1064,0,1,22,31306.0,1,2,5
1065,3,1,8,31271.0,22,2,2
1066,0,0,9,31505.0,3,11,1
1067,6,8,11,31261.0,3,2,4
1068,0,1,0,31121.0,0,1,6
1069,0,0,21,31043.0,1,1,3
1070,2,0,16,31255.0,4,11,2
1071,1,1,7,31215.0,13,1,0
1072,5,2,17,31201.0,114,60,1
1073,2,3,16,31204.0,15,26,0
1074,0,0,1,31107.0,10,9,6
1075,1,2,15,31021.0,5,3,5
1076,5,7,13,31600.0,24,39,5
1077,0,0,5,31212.0,6,1,2
1078,0,0,9,31259.0,3,1,2
1079,1,4,21,31222.0,3,5,1
1080,0,0,5,31707.0,0,1,2
1081,5,2,13,31503.0,4,9,0
1082,4,1,19,31114.0,26,16,2
1083,6,1,9,31261.0,2,2,6
1084,0,0,20,31017.0,3,1,5
1085,5,5,16,31216.0,4,2,6
1086,1,2,16,31226.0,5,12,2
1087,2,0,7,31600.0,10,35,0
1088,0,0,12,31403.0,0,1,1
1089,0,0,1,31046.0,0,1,4
1090,0,0,23,31626.0,2,1,2
1091,0,0,6,31021.0,0,1,0
1092,5,3,15,31616.0,25,12,5
1093,2,0,7,31215.0,3,1,5
1094,1,0,23,31234.0,4,5,1
1095,19,20,16,31256.0,9,10,5
1096,4,4,20,31201.0,18,38,6
1097,0,0,7,31206.0,0,1,6
1098,2,0,10,31627.0,7,9,5
1099,0,0,8,31001.0,0,4,2
1100,0,0,17,31507.0,0,1,5
1101,1,0,8,31231.0,51,2,1
1102,0,0,21,31707.0,2,1,0
1103,0,0,9,31037.0,15,6,2
1104,1,0,19,31400.0,15,8,4
1105,0,0,23,31045.0,0,1,2
1106,0,0,22,31304.0,2,1,1
1107,1,0,6,31246.0,5,1,5
1108,6,6,14,31272.0,1,1,4
1109,0,4,13,31113.0,9,17,6
1110,0,0,0,31616.0,2,2,5
1111,1,0,7,31243.0,0,1,6
1112,0,0,20,31304.0,0,3,0
1113,4,1,7,31624.0,37,38,3
1114,0,0,22,31306.0,4,3,4
1115,0,0,22,31001.0,0,1,0
1116,0,0,11,31629.0,9,8,5
1117,8,5,10,31106.0,14,14,6
1118,2,7,10,31237.0,7,9,0
1119,0,2,6,31117.0,1,4,1
1120,0,0,7,31311.0,1,1,4
1121,0,0,8,31226.0,3,1,6
1122,0,0,1,31223.0,9,5,5
1123,3,4,18,31227.0,14,37,3
1124,0,2,11,31118.0,1,5,6
1125,0,0,1,31256.0,1,1,4
1126,0,0,20,31220.0,0,11,2
1127,0,1,18,31405.0,0,1,5
1128,0,0,0,31013.0,0,2,5
1129,1,1,23,31101.0,25,12,5
1130,0,0,9,31632.0,0,5,0
1131,0,2,12,31115.0,6,14,6
1132,0,0,20,31019.0,0,4,1
1133,1,0,7,31215.0,19,2,3
1134,4,5,10,31240.0,0,2,1
1135,2,1,14,31633.0,1,2,1
1136,0,0,9,31631.0,0,3,2
1137,1,4,18,31270.0,2,1,6
1138,0,0,1,31242.0,0,1,0
1139,0,0,14,31626.0,4,3,3
1140,3,2,17,31621.0,15,27,0
1141,0,0,9,31512.0,0,5,1
1142,1,1,11,31250.0,7,8,4
1143,2,5,19,31214.0,44,32,4
1144,1,2,12,31014.0,5,1,0
1145,6,6,16,31246.0,13,11,2
1146,1,0,7,31204.0,27,8,0
1147,0,0,22,31039.0,0,1,1
1148,0,0,6,31004.0,0,1,3
1149,0,1,10,31109.0,6,3,4
1150,0,0,5,31205.0,1,1,2
1151,3,0,9,31264.0,10,2,2
1152,1,2,21,31209.0,0,13,1
1153,0,0,15,31036.0,3,2,0
1154,0,0,8,31629.0,0,15,2
1155,0,1,19,31107.0,20,27,2
1156,2,1,15,31048.0,3,1,6
1157,1,2,15,31009.0,2,5,2
1158,0,1,20,31030.0,1,2,5
1159,0,0,1,31212.0,1,2,2
1160,2,0,16,31213.0,10,20,2
1161,0,0,7,31625.0,5,8,0
1162,0,0,19,32028.0,0,1,4
1163,0,0,18,31010.0,15,4,0
1164,0,0,22,31708.0,0,1,1
1165,0,0,4,31612.0,0,3,6
1166,1,0,22,31245.0,10,4,6
1167,0,1,0,31252.0,0,1,5
1168,4,0,16,31265.0,11,14,5
1169,0,0,20,31224.0,3,1,6
1170,0,0,21,31308.0,3,3,1
1171,0,0,22,31037.0,1,4,3
1172,1,0,7,31260.0,13,1,3
1173,0,0,3,31065.0,0,1,5
1174,0,1,8,31108.0,22,43,1
1175,0,0,12,31611.0,10,2,4
1176,0,0,11,31013.0,0,1,3
1177,0,0,23,31306.0,1,1,6
1178,1,1,23,31102.0,9,7,2
1179,0,0,23,31406.0,3,1,5
1180,0,0,0,31625.0,0,2,5
1181,1,0,19,31265.0,14,9,1
1182,0,0,12,31636.0,2,1,5
1183,0,0,20,31303.0,4,13,0
1184,7,1,9,31219.0,18,3,2
1185,0,0,18,31301.0,5,8,2
1186,3,1,11,31620.0,16,11,5
1187,2,3,10,31244.0,7,2,0
1188,0,0,7,31404.0,0,16,2
1189,2,0,14,31006.0,0,1,3
1190,0,0,14,31004.0,0,1,6
1191,0,1,6,31110.0,14,2,1
1192,1,0,8,31205.0,3,2,6
1193,0,0,1,31230.0,0,2,5
1194,4,1,18,31104.0,51,47,3
1195,0,1,1,31233.0,1,1,4
1196,9,4,20,31233.0,4,1,5
1197,3,4,20,31215.0,5,8,2
1198,0,0,14,32005.0,1,1,0
1199,13,1,12,31218.0,5,5,6
1200,1,2,23,31227.0,1,2,5
1201,3,1,15,31633.0,2,2,3
1202,4,3,10,31249.0,2,1,1
1203,0,0,9,31636.0,1,1,2
1204,0,0,9,31250.0,11,2,0
1205,0,0,8,31037.0,12,4,3
1206,0,0,14,31619.0,10,13,3
1207,18,10,11,31243.0,14,2,4
1208,0,1,0,31107.0,16,12,6
1209,2,2,19,31223.0,29,27,4
1210,0,0,12,31021.0,3,2,0
1211,6,3,16,31233.0,17,25,2
1212,0,3,7,31229.0,7,52,0
1213,0,0,6,31601.0,0,2,2
1214,0,0,22,31024.0,1,2,1
1215,0,0,14,31500.0,1,2,1
1216,0,0,21,31614.0,10,2,2
1217,3,2,11,31620.0,12,9,2
1218,3,2,10,31228.0,11,9,4
1219,4,5,21,31200.0,33,54,1
1220,0,0,15,31045.0,0,1,0
1221,0,0,22,31303.0,3,5,0
1222,0,0,8,31636.0,0,2,2
1223,1,0,9,31102.0,0,3,1
1224,0,0,23,31605.0,2,8,0
1225,5,3,16,31204.0,12,26,2
1226,1,4,15,31300.0,4,8,6
1227,0,0,18,31005.0,9,4,0
1228,0,0,6,31039.0,1,1,0
1229,4,6,15,31624.0,29,20,4
1230,2,1,20,31236.0,3,11,3
1231,1,2,18,31109.0,19,19,5
1232,1,2,22,31236.0,4,4,6
1233,5,1,17,31266.0,28,18,0
1234,2,6,15,31236.0,9,12,1
1235,3,2,20,31219.0,0,1,6
1236,0,0,21,31303.0,3,9,1
1237,1,0,7,31239.0,38,11,3
1238,0,0,8,31117.0,0,24,1
1239,2,0,18,31102.0,10,12,6
1240,0,0,9,31032.0,1,1,2
1241,4,3,16,31239.0,14,14,4
1242,1,2,21,31252.0,0,1,5
1243,0,0,1,31618.0,2,2,5
1244,0,0,11,31004.0,1,1,3
1245,0,0,6,31618.0,0,2,0
1246,0,0,5,31242.0,2,1,1
1247,0,1,14,31401.0,3,2,0
1248,0,0,18,31050.0,7,1,2
1249,0,0,11,32029.0,0,1,0
1250,1,2,12,31629.0,5,4,5
1251,1,0,10,31007.0,3,2,2
1252,0,2,9,31224.0,15,11,2
1253,0,1,10,31255.0,3,5,0
1254,8,5,15,31270.0,2,2,0
1255,0,3,8,31212.0,7,3,6
1256,1,1,1,31201.0,6,11,5
1257,1,2,18,31113.0,14,11,3
1258,4,11,20,31246.0,17,13,5
1259,0,1,20,31206.0,0,3,2
1260,1,0,22,31630.0,5,1,6
1261,4,5,12,31205.0,9,3,6
1262,10,15,13,31230.0,19,16,5
1263,4,2,15,31624.0,31,22,3
1264,29,17,10,31258.0,2,1,1
1265,0,0,10,31504.0,1,2,4
1266,0,0,6,31018.0,0,1,4
1267,0,0,8,31307.0,2,16,1
1268,0,0,8,31030.0,2,27,3
1269,4,2,11,31232.0,12,8,4
1270,1,0,0,31226.0,1,2,6
1271,5,4,19,31228.0,26,23,4
1272,0,1,13,31047.0,2,2,2
1273,0,0,7,31218.0,27,19,0
1274,1,0,23,31503.0,10,2,3
1275,7,8,18,31623.0,56,87,4
1276,0,0,22,31017.0,1,10,1
1277,0,0,14,31509.0,1,2,1
1278,0,0,9,31807.0,0,1,0
1279,2,0,21,31607.0,3,7,2
1280,0,1,20,31610.0,9,13,1
1281,0,2,11,31629.0,1,2,2
1282,0,0,10,31615.0,4,2,3
1283,0,0,10,31223.0,10,8,4
1284,0,0,15,31050.0,0,1,0
1285,0,1,2,31110.0,3,1,6
1286,0,0,9,31049.0,0,3,1
1287,2,5,17,31608.0,3,6,6
1288,2,1,20,31014.0,7,6,2
1289,0,1,18,31035.0,4,3,6
1290,0,0,15,31027.0,0,1,2
1291,4,2,11,31215.0,5,1,0
1292,0,1,20,31264.0,4,10,2
1293,0,0,10,31034.0,0,1,4
1294,0,0,8,31512.0,1,7,4
1295,0,0,11,31400.0,5,3,3
1296,0,0,20,31207.0,4,4,4
1297,1,2,20,31245.0,23,15,3
1298,1,0,18,31118.0,3,2,5
1299,3,3,17,31621.0,6,26,4
1300,0,1,22,31251.0,8,1,6
1301,0,0,0,31234.0,5,4,5
1302,0,0,15,31251.0,7,10,1
1303,0,0,0,31616.0,2,2,0
1304,0,0,7,31113.0,1,1,6
1305,1,1,10,31627.0,6,4,2
1306,1,1,7,31246.0,13,10,3
1307,0,0,0,31629.0,2,1,2
1308,0,0,9,31803.0,0,1,1
1309,0,0,14,31016.0,2,1,4
1310,6,7,16,31246.0,14,11,4
1311,0,0,1,31605.0,3,1,5
1312,0,0,18,31208.0,8,7,6
1313,0,0,23,31301.0,1,1,6
1314,0,0,12,31301.0,3,1,0
1315,0,0,17,31002.0,3,9,4
1316,0,0,5,31608.0,1,8,0
1317,0,0,18,31041.0,2,2,2
1318,1,1,19,31263.0,7,13,1
1319,1,0,10,31206.0,3,1,2
1320,0,0,21,32008.0,0,1,1
1321,4,1,19,31106.0,17,13,3
1322,0,0,0,31041.0,0,1,3
1323,2,2,10,31262.0,5,4,0
1324,0,0,21,31606.0,5,4,6
1325,0,0,6,31120.0,0,1,1
1326,0,4,20,31255.0,2,4,5
1327,0,0,18,31404.0,19,5,2
1328,11,10,12,31212.0,5,19,6
1329,2,0,13,31209.0,5,6,5
1330,5,0,14,31203.0,11,7,1
1331,0,1,15,31619.0,21,11,3
1332,0,1,10,31267.0,7,8,1
1333,1,1,20,31022.0,4,2,0
1334,1,0,8,31312.0,8,13,1
1335,0,0,8,31023.0,3,1,3
1336,1,0,8,31235.0,53,6,2
1337,1,0,0,31221.0,9,6,6
1338,3,6,14,31624.0,22,12,4
1339,0,0,13,31052.0,1,2,2
1340,1,0,7,31243.0,19,4,0
1341,2,0,16,31214.0,38,17,0
1342,1,0,21,31509.0,7,2,5
1343,1,1,18,31630.0,3,5,4
1344,0,1,22,31010.0,4,1,1
1345,0,0,7,31706.0,0,1,5
1346,2,2,20,31603.0,28,19,1
1347,1,3,10,31604.0,5,12,3
1348,0,0,6,31027.0,1,1,3
1349,0,1,10,31214.0,14,12,4
1350,0,0,9,31303.0,4,7,2
1351,0,0,2,31117.0,4,2,6
1352,0,0,9,31056.0,0,2,1
1353,1,0,17,31601.0,3,6,6
1354,0,0,13,31301.0,1,1,1
1355,0,0,11,31804.0,0,1,3
1356,0,0,15,31036.0,1,1,2
1357,2,3,9,31265.0,2,5,6
1358,3,3,9,31218.0,5,4,5
1359,0,1,19,31406.0,7,2,0
1360,0,2,20,31259.0,2,8,2
1361,0,0,8,31511.0,0,4,4
1362,0,0,12,31063.0,0,1,1
1363,7,1,17,31263.0,4,3,6
1364,1,0,20,31254.0,3,7,3
1365,0,0,17,31630.0,14,5,4
1366,0,0,0,31034.0,1,4,6
1367,2,0,17,31269.0,3,9,0
1368,0,1,7,31401.0,1,12,1
1369,29,25,15,31258.0,5,8,1
1370,0,1,23,31602.0,12,10,4
1371,2,1,7,31106.0,3,5,6
1372,0,0,10,31634.0,1,1,2
1373,0,2,0,31620.0,0,1,2
1374,0,0,8,31045.0,5,3,2
1375,0,0,12,31708.0,0,1,4
1376,0,0,7,31018.0,0,8,2
1377,0,0,2,31230.0,0,1,3
1378,2,2,14,31011.0,0,3,4
1379,2,1,16,31253.0,9,17,4
1380,0,3,14,31026.0,2,1,6
1381,0,0,15,31311.0,1,2,5
1382,0,1,12,31308.0,1,5,0
1383,0,1,17,31011.0,3,8,4
1384,0,1,18,31032.0,1,2,2
1385,2,4,19,31238.0,10,17,1
1386,0,0,17,31607.0,23,14,3
1387,0,1,20,31615.0,14,6,4
1388,1,0,10,31213.0,16,14,2
1389,1,2,19,31117.0,17,15,3
1390,1,0,10,31102.0,7,12,6
1391,0,1,12,31039.0,2,2,4
1392,0,0,0,31500.0,2,1,4
1393,1,0,16,31606.0,13,10,0
1394,5,5,16,31228.0,12,26,1
1395,0,0,18,31305.0,13,9,0
1396,2,2,20,31260.0,1,4,5
1397,1,1,13,31267.0,5,8,3
1398,0,0,21,31224.0,4,14,2
1399,25,19,13,31200.0,68,50,5
1400,0,0,15,31019.0,0,2,1
1401,0,1,12,31509.0,5,3,3
1402,0,0,11,31052.0,0,2,5
1403,4,2,18,31234.0,7,7,6
1404,1,2,8,31242.0,38,4,2
1405,1,0,8,31015.0,2,2,5
1406,3,7,17,31213.0,4,16,6
1407,2,1,0,31212.0,5,4,6
1408,0,0,3,31247.0,0,1,6
1409,1,2,7,31232.0,18,4,0
1410,1,0,18,31633.0,0,4,4
1411,0,0,23,31304.0,0,1,2
1412,0,0,6,31032.0,0,1,3
1413,0,2,10,31201.0,18,5,4
1414,0,1,8,31308.0,4,5,0
1415,0,0,9,31308.0,3,3,2
1416,0,0,22,31300.0,6,1,3
1417,0,1,22,31103.0,8,10,4
1418,0,0,5,31260.0,0,1,4
1419,0,0,12,31266.0,10,6,2
1420,0,0,9,31067.0,0,1,1
1421,2,4,15,31262.0,2,8,4
1422,0,0,13,31308.0,2,2,1
1423,1,0,21,31619.0,19,2,0
1424,0,0,16,31066.0,0,2,5
1425,1,1,9,31205.0,13,3,5
1426,1,2,16,31023.0,3,4,6
1427,0,0,20,31250.0,7,8,2
1428,2,2,16,31617.0,3,1,4
1429,1,0,8,31502.0,0,3,4
1430,0,0,12,31068.0,0,1,1
1431,9,3,13,31231.0,10,7,0
1432,0,0,6,31117.0,0,1,6
1433,5,5,20,31263.0,4,8,3
1434,1,0,23,31611.0,10,12,4
1435,0,0,11,31223.0,5,10,1
