,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
2996,23,35,17,55,183,144,3
2997,0,1,05,20,5,21,4
2998,26,21,10,84,44,27,4
2999,29,27,10,10,43,10,5
3000,0,1,02,17,3,1,4
3001,5,8,23,81,21,29,2
3002,0,0,00,110,0,1,0
3003,5,11,00,44,8,2,3
3004,70,56,16,103,98,160,4
3005,0,2,00,87,6,3,1
3006,22,20,18,130,18,26,5
3007,12,23,21,33,76,77,0
3008,9,21,23,9,14,18,4
3009,0,1,02,132,2,3,5
3010,7,21,08,21,41,20,5
3011,28,10,08,99,297,148,2
3012,12,11,15,57,71,41,1
3013,35,16,16,45,120,64,2
3014,2,21,08,69,13,188,4
3015,8,9,20,96,24,19,6
3016,0,1,05,5,1,3,2
3017,0,2,06,79,0,2,6
3018,3,11,17,136,9,60,4
3019,4,2,10,93,3,6,0
3020,16,7,16,66,62,18,0
3021,9,14,00,70,4,16,6
3022,244,224,15,58,109,101,5
3023,19,20,20,81,49,70,1
3024,3,4,18,141,31,14,0
3025,15,11,22,41,14,17,0
3026,36,39,16,39,86,64,6
3027,18,11,18,96,27,30,6
3028,7,7,11,77,2,12,2
3029,3,9,09,19,39,74,2
3030,2,0,07,132,60,9,2
3031,12,41,01,54,10,24,5
3032,39,31,15,21,77,101,2
3033,14,11,16,129,31,17,1
3034,98,94,13,74,89,101,3
3035,4,9,18,110,20,29,1
3036,2,4,09,62,42,30,4
3037,3,2,02,117,2,1,5
3038,32,51,18,55,121,104,4
3039,0,1,00,11,0,5,0
3040,24,39,19,33,138,92,4
3041,6,2,17,15,23,13,0
3042,19,15,13,5,26,37,0
3043,8,7,21,78,35,8,1
3044,28,32,18,39,61,64,5
3045,4,2,19,14,23,90,0
3046,16,42,01,16,15,31,6
3047,12,17,12,12,19,19,5
3048,0,0,18,120,2,1,1
3049,0,1,07,118,0,2,1
3050,149,102,15,47,84,62,6
3051,8,1,21,18,14,6,4
3052,3,6,16,136,8,46,2
3053,7,5,10,57,16,53,2
3054,51,47,11,36,109,63,1
3055,10,10,14,89,35,26,2
3056,8,8,20,5,24,18,6
3057,2,2,05,33,9,11,4
3058,5,7,15,126,10,6,1
3059,0,1,06,59,16,17,4
3060,0,0,20,34,4,8,2
3061,20,19,11,20,45,30,4
3062,42,28,12,73,52,52,0
3063,19,24,20,52,49,74,1
3064,1,1,04,57,1,2,2
3065,12,33,13,66,25,31,5
3066,8,3,21,18,19,12,2
3067,17,11,08,43,16,9,6
3068,143,135,12,42,81,69,6
3069,2,5,22,30,22,25,1
3070,0,0,02,132,0,3,1
3071,20,34,16,46,117,89,1
3072,1,0,05,19,2,1,5
3073,28,31,19,22,122,246,2
3074,22,25,19,50,60,88,3
3075,3,0,13,141,2,7,2
3076,0,0,05,48,63,2,0
3077,0,0,06,19,2,31,3
3078,13,15,08,84,220,30,0
3079,9,9,19,115,31,31,0
3080,2,3,08,12,65,85,4
3081,88,83,15,113,85,89,0
3082,14,21,23,4,27,18,5
3083,47,28,16,25,68,63,5
3084,36,62,15,80,71,95,6
3085,27,16,09,75,56,50,6
3086,24,15,11,48,37,22,6
3087,10,16,09,40,92,137,1
3088,52,52,14,36,106,103,2
3089,9,18,17,140,7,10,5
3090,24,41,17,80,102,464,1
3091,15,21,19,94,30,26,4
3092,25,27,18,76,183,119,2
3093,0,0,04,51,0,2,2
3094,5,0,06,64,137,30,4
3095,13,3,10,9,41,41,3
3096,1,2,07,78,3,7,6
3097,43,29,19,42,67,117,3
3098,3,0,16,140,8,6,0
3099,1,0,05,43,21,3,3
3100,24,18,19,18,7,12,5
3101,43,54,18,67,186,293,0
3102,14,0,01,139,0,3,3
3103,9,6,22,96,41,16,5
3104,17,6,17,93,8,10,5
3105,2,11,07,78,17,56,2
3106,7,5,18,135,82,35,2
3107,50,53,16,75,101,151,1
3108,19,1,08,14,275,21,1
3109,18,23,13,46,72,92,2
3110,3,4,12,27,10,19,1
3111,2,1,10,134,5,14,3
3112,21,22,21,52,34,31,6
3113,50,47,15,53,98,76,3
3114,20,7,10,86,13,17,5
3115,17,9,07,22,409,390,4
3116,19,33,21,55,67,73,2
3117,0,0,06,118,0,3,3
3118,5,2,08,3,82,64,3
3119,6,3,20,96,36,39,4
3120,1,4,02,46,0,3,3
3121,6,8,15,30,35,35,0
3122,0,0,05,65,3,1,2
3123,12,9,22,30,21,14,5
3124,21,15,13,131,28,22,3
3125,14,7,11,93,9,5,6
3126,39,57,11,54,73,45,4
3127,1,3,09,141,5,32,1
3128,3,1,23,27,14,3,0
3129,0,0,05,107,0,2,1
3130,21,13,17,59,74,233,1
3131,10,17,19,94,58,32,1
3132,12,29,13,91,73,68,1
3133,3,2,00,29,5,4,2
3134,2,4,15,142,2,2,5
3135,1,2,12,101,7,4,3
3136,6,12,08,78,24,69,2
3137,2,6,07,78,3,58,0
3138,1,1,05,76,0,2,3
3139,16,21,13,5,50,32,4
3140,0,0,19,121,1,3,5
3141,4,12,01,36,8,11,3
3142,5,4,15,142,2,5,4
3143,14,20,19,137,35,37,6
3144,20,39,20,47,88,55,0
3145,42,50,10,33,50,59,6
3146,35,28,22,67,73,124,4
3147,1,0,08,105,5,9,1
3148,10,13,09,91,39,37,5
3149,4,2,04,52,1,2,6
3150,3,2,07,52,17,24,5
3151,14,10,17,27,95,27,2
3152,7,23,18,115,45,49,4
3153,2,1,01,14,0,2,4
3154,3,16,08,138,7,41,0
3155,0,1,02,5,1,6,0
3156,2,1,02,137,2,2,3
3157,15,15,14,64,70,91,4
3158,35,22,12,81,98,73,4
3159,0,1,05,12,2,3,4
3160,8,10,11,11,63,35,0
3161,1,1,17,142,22,8,0
3162,18,6,09,129,3,13,6
3163,19,15,14,14,45,48,5
3164,1,2,02,95,4,3,4
3165,16,8,18,18,45,34,3
3166,19,25,23,103,16,19,3
3167,12,11,02,22,6,5,5
3168,16,14,12,59,63,61,2
3169,0,0,06,78,0,3,5
3170,6,6,00,81,10,15,1
3171,19,10,17,59,77,213,0
3172,1,0,22,3,8,9,6
3173,6,4,12,30,21,37,3
3174,0,0,18,145,4,3,3
3175,22,21,12,8,10,19,6
3176,9,16,22,44,24,22,2
3177,20,5,09,64,184,43,0
3178,0,0,20,119,0,1,6
3179,2,0,01,65,0,1,3
3180,64,83,17,22,591,726,4
3181,0,3,07,26,11,19,6
3182,100,61,11,44,47,25,5
3183,13,5,00,40,18,8,6
3184,4,7,10,140,10,9,6
3185,8,5,22,127,14,8,3
3186,3,5,07,81,7,4,5
3187,1,0,18,92,5,5,6
3188,8,12,09,129,22,42,2
3189,16,11,15,131,47,35,2
3190,0,0,23,83,5,2,6
3191,12,14,23,46,18,15,0
3192,50,36,12,52,82,63,4
3193,3,5,21,104,1,4,5
3194,0,0,00,121,1,1,0
3195,13,8,00,21,10,9,3
3196,12,9,17,19,116,51,0
3197,0,0,08,145,0,2,1
3198,1,0,05,6,4,3,6
3199,16,17,21,58,49,41,0
3200,23,15,18,41,160,65,1
3201,1,4,02,9,0,2,2
3202,5,2,02,141,1,1,5
3203,1,1,08,14,39,17,5
3204,8,17,13,62,11,11,6
3205,6,15,15,14,29,139,1
3206,19,23,14,71,22,24,6
3207,93,54,11,74,96,40,4
3208,52,33,18,54,82,123,3
3209,18,20,15,64,39,88,0
3210,1,2,14,142,4,1,0
3211,23,31,19,91,45,37,6
3212,41,21,20,98,23,33,5
3213,1,6,10,86,11,22,0
3214,16,23,16,91,62,129,0
3215,3,3,09,62,43,46,1
3216,7,0,00,77,3,1,6
3217,1,0,06,76,3,7,6
3218,13,5,06,113,79,90,2
3219,54,49,16,24,12,26,6
3220,0,4,06,40,2,15,6
3221,29,19,18,59,19,26,6
3222,1,1,09,100,11,14,2
3223,0,2,06,29,1,1,5
3224,37,58,15,44,32,49,2
3225,5,16,23,54,3,13,6
3226,2,0,13,51,23,18,3
3227,14,15,19,64,46,98,3
3228,0,0,06,141,0,7,1
3229,0,0,05,119,0,1,4
3230,15,40,23,53,59,94,2
3231,37,27,18,40,87,83,4
3232,25,34,11,86,18,27,5
3233,2,2,04,33,4,5,3
3234,2,5,14,135,20,23,3
3235,10,4,21,65,4,7,1
3236,49,49,18,94,28,34,5
3237,9,10,19,5,34,80,0
3238,22,9,01,9,16,9,6
3239,31,23,12,59,59,42,5
3240,23,29,08,113,29,74,5
3241,4,11,07,9,58,44,1
3242,16,15,16,129,32,12,2
3243,6,7,10,14,129,30,2
3244,20,13,21,68,130,109,3
3245,8,3,14,86,13,15,2
3246,0,0,08,100,5,16,4
3247,61,40,11,129,21,29,6
3248,8,12,14,11,33,46,3
3249,2,22,08,114,86,714,0
3250,2,4,05,40,17,18,0
3251,20,2,07,11,224,19,1
3252,4,8,16,62,30,105,0
3253,3,2,03,113,4,4,5
3254,26,41,15,99,59,109,4
3255,19,11,20,131,33,32,6
3256,13,49,02,81,8,20,6
3257,99,85,13,75,108,115,5
3258,0,0,08,34,2,1,6
3259,3,3,00,76,13,9,1
3260,0,0,06,117,3,4,1
3261,0,8,06,31,22,11,1
3262,7,16,15,73,51,62,2
3263,11,20,13,4,71,52,2
3264,13,9,19,25,112,75,2
3265,20,32,19,43,88,112,3
3266,39,66,19,103,69,89,4
3267,8,24,15,91,42,73,3
3268,4,2,21,141,9,2,4
3269,0,0,06,4,6,76,3
3270,6,16,08,95,51,108,0
3271,0,3,23,26,10,6,0
3272,44,70,12,80,133,68,5
3273,35,53,16,16,94,92,5
3274,26,37,10,131,37,52,5
3275,4,9,10,8,5,15,3
3276,62,63,11,43,44,28,6
3277,7,8,09,31,83,63,1
3278,42,9,02,30,13,3,6
3279,7,10,18,93,13,15,1
3280,4,8,01,46,4,3,2
3281,3,4,10,62,23,12,0
3282,0,2,06,87,6,19,4
3283,6,6,00,90,10,4,4
3284,5,1,01,87,4,7,0
3285,8,16,16,133,60,25,0
3286,9,11,15,8,32,11,4
3287,10,8,19,11,10,28,5
3288,25,30,18,76,181,113,0
3289,60,68,13,46,102,99,5
3290,26,21,19,111,13,20,6
3291,0,4,08,71,0,28,6
3292,69,82,17,70,36,44,5
3293,0,3,07,71,6,52,2
3294,76,107,13,98,38,40,6
3295,11,3,16,66,58,18,1
3296,27,1,09,80,312,28,4
3297,2,1,12,34,8,9,1
3298,0,0,14,145,1,1,1
3299,21,19,21,45,34,21,6
3300,2,11,15,62,11,36,3
3301,5,2,07,31,126,9,4
3302,7,3,21,12,13,33,2
3303,1,3,06,31,24,4,0
3304,0,0,06,127,1,20,3
3305,32,22,10,54,56,29,4
3306,52,44,15,21,77,62,0
3307,0,0,11,125,1,2,0
3308,84,99,10,36,97,46,5
3309,6,5,02,95,11,5,5
3310,27,27,09,47,28,41,6
3311,56,55,11,84,38,22,6
3312,2,0,00,15,8,1,2
3313,4,0,09,132,102,17,1
3314,0,0,05,98,2,46,1
3315,17,15,17,12,168,89,1
3316,24,18,18,40,162,103,2
3317,18,17,19,39,138,72,1
3318,46,30,13,84,65,51,1
3319,0,1,21,117,2,5,3
3320,40,34,16,52,87,60,3
3321,1,5,07,71,2,20,0
3322,1,0,22,130,13,12,0
3323,5,6,20,30,42,33,3
3324,9,7,19,110,6,3,5
3325,3,1,06,114,1,1,6
3326,57,62,13,129,22,28,5
3327,116,119,17,33,131,116,5
3328,8,20,10,30,13,30,6
3329,30,49,22,74,60,79,4
3330,8,31,08,114,98,809,1
3331,2,3,02,129,1,2,4
3332,5,8,12,71,9,8,1
3333,64,45,14,58,52,63,1
3334,1,1,07,63,6,9,5
3335,3,2,17,34,28,18,2
3336,3,4,09,107,2,3,0
3337,16,25,11,49,32,35,3
3338,20,11,17,139,85,67,3
3339,42,52,14,73,38,43,4
3340,40,26,12,70,66,38,4
3341,7,7,11,18,10,19,0
3342,20,20,17,129,39,27,0
3343,3,9,09,138,3,12,6
3344,3,1,17,127,50,11,4
3345,33,30,14,57,77,82,5
3346,0,0,05,15,0,9,1
3347,49,47,17,32,70,64,6
3348,6,11,23,128,17,34,4
3349,0,0,05,80,25,2,4
3350,8,11,12,12,26,28,2
3351,9,5,13,63,14,10,1
3352,51,40,12,54,82,66,0
3353,8,28,22,58,16,11,6
3354,12,19,12,9,39,43,3
3355,16,12,07,42,231,51,0
3356,2,0,22,51,17,2,2
3357,10,14,19,48,20,86,4
3358,0,0,11,119,2,4,3
3359,48,51,11,21,68,42,5
3360,28,24,20,67,122,144,0
3361,15,17,21,40,52,20,3
3362,0,0,06,134,1,2,6
3363,2,2,23,29,4,3,2
3364,3,2,07,88,9,25,5
3365,31,23,18,69,50,36,6
3366,1,5,09,138,9,61,2
3367,0,1,08,104,9,69,2
3368,2,6,18,136,13,51,3
3369,9,6,23,68,19,31,6
3370,2,11,10,87,20,46,4
3371,1,0,04,16,1,4,0
3372,8,5,21,19,29,24,5
3373,2,1,00,112,0,5,0
3374,102,96,17,42,150,335,0
3375,0,2,07,71,2,5,6
3376,0,0,05,127,0,1,6
3377,16,15,21,55,53,77,1
3378,5,0,21,51,16,2,0
3379,5,16,12,133,17,53,5
3380,7,3,08,7,3,4,5
3381,23,35,08,113,154,343,2
3382,8,20,15,7,15,36,1
3383,3,0,06,18,1,3,5
3384,7,5,16,63,44,14,2
3385,6,5,21,65,2,12,2
3386,1,2,20,135,6,9,6
3387,2,0,08,119,5,2,4
3388,1,1,07,141,1,31,0
3389,8,10,22,72,13,23,2
3390,9,3,18,127,61,16,1
3391,0,2,14,120,2,1,6
3392,67,53,11,58,29,43,4
3393,3,0,20,107,5,2,5
3394,14,13,10,47,29,49,0
3395,20,55,16,80,106,358,0
3396,3,8,10,30,16,21,3
3397,3,0,00,116,2,1,6
3398,92,70,15,40,56,48,5
3399,4,3,03,33,4,11,6
3400,0,2,22,59,4,14,0
3401,37,27,16,17,47,35,6
3402,66,111,18,103,79,102,6
3403,5,13,11,95,22,43,2
3404,0,4,23,25,13,8,1
3405,11,29,01,36,15,33,5
3406,9,9,15,39,45,38,2
3407,14,13,23,47,14,13,6
3408,5,3,23,14,7,11,2
3409,84,45,18,33,161,108,4
3410,0,1,00,29,1,4,0
3411,4,2,22,77,3,2,5
3412,23,46,16,48,46,344,4
3413,7,13,21,88,63,29,1
3414,11,6,02,74,5,7,4
3415,5,1,02,144,2,1,6
3416,9,0,12,34,2,8,5
3417,14,7,23,90,18,15,4
3418,0,2,08,106,2,3,5
3419,1,3,08,142,10,32,2
3420,3,0,15,106,0,1,1
3421,10,12,14,14,66,64,0
3422,11,9,11,10,54,39,1
3423,13,4,08,24,324,42,4
3424,5,11,01,50,1,1,3
3425,30,43,20,55,44,58,6
3426,17,20,14,50,41,66,3
3427,0,0,05,33,5,7,0
3428,0,2,00,117,0,1,2
3429,32,22,20,52,75,79,2
3430,0,0,19,123,0,1,6
3431,18,10,11,10,59,48,4
3432,5,22,12,95,24,51,0
3433,1,2,18,144,48,11,1
3434,4,2,19,141,16,1,3
3435,7,14,02,72,8,7,6
3436,6,14,16,116,12,6,6
3437,30,39,11,75,96,94,3
3438,5,5,08,57,10,27,6
3439,3,5,00,69,3,3,1
3440,1,1,06,74,24,8,1
3441,5,2,22,25,24,8,1
3442,14,24,15,64,52,162,2
3443,8,22,09,114,36,185,4
3444,1,0,21,124,1,1,3
3445,1,1,05,33,8,3,5
3446,26,13,19,32,89,115,2
3447,17,14,18,29,35,52,1
3448,15,24,15,76,66,76,3
3449,3,0,13,117,0,7,1
3450,0,0,06,137,6,19,0
3451,5,1,03,54,1,3,6
3452,6,6,08,102,125,129,0
3453,56,76,18,67,219,292,3
3454,11,19,12,95,35,57,5
3455,38,28,16,39,75,49,5
3456,8,17,10,138,28,33,5
3457,6,8,22,25,27,26,4
3458,3,2,11,34,6,3,6
3459,17,20,09,22,341,275,1
3460,13,20,14,10,45,52,2
3461,11,19,12,71,22,23,6
3462,20,44,18,90,111,186,2
3463,63,62,14,72,33,34,6
3464,8,2,17,77,52,6,0
3465,25,18,20,45,71,50,3
3466,9,17,01,44,1,5,0
3467,0,0,09,109,0,3,3
3468,74,77,14,68,110,105,6
3469,0,0,04,128,0,2,2
3470,25,17,15,31,14,40,4
3471,11,37,22,99,17,24,5
3472,2,8,08,94,5,17,6
3473,33,28,17,79,55,59,5
3474,19,20,14,8,25,29,6
3475,1,0,02,113,4,4,1
3476,12,12,16,89,55,54,1
3477,0,0,21,34,5,8,0
3478,13,10,19,69,88,31,2
3479,13,6,09,73,76,15,4
3480,7,23,12,41,18,35,1
3481,13,9,20,69,49,18,2
3482,0,0,21,34,2,1,6
3483,7,8,15,39,59,39,3
3484,5,1,23,77,7,2,1
3485,2,4,07,8,5,38,4
3486,9,6,11,95,22,40,3
3487,5,2,06,22,166,170,0
3488,1,3,06,96,4,10,3
3489,1,4,10,63,5,18,4
3490,3,2,08,3,83,66,0
3491,53,63,15,44,29,43,0
3492,67,66,16,76,84,68,5
3493,56,43,10,47,40,78,5
3494,24,20,09,24,11,5,6
3495,13,29,11,79,32,60,6
3496,13,21,16,6,142,115,0
3497,0,4,00,112,3,8,5
3498,0,0,14,145,1,1,2
3499,26,17,17,5,79,77,1
3500,0,1,04,16,0,2,5
3501,46,17,18,49,89,82,2
3502,21,16,19,44,42,44,1
3503,2,0,00,18,4,1,2
3504,8,4,16,63,35,8,3
3505,6,2,01,139,5,3,0
3506,0,0,05,132,0,1,5
3507,3,6,06,75,4,3,5
3508,37,30,13,7,29,13,6
3509,4,18,07,88,26,109,0
3510,36,24,13,55,81,74,4
3511,57,67,19,103,77,79,5
3512,16,7,15,41,46,33,1
3513,28,13,13,138,27,31,5
3514,1,1,06,25,1,8,6
3515,147,162,17,42,83,65,5
3516,13,6,20,89,28,36,3
3517,1,1,01,72,0,2,2
3518,0,1,03,78,3,2,5
3519,12,16,09,73,27,15,5
3520,7,11,12,78,28,25,1
3521,2,2,14,77,0,3,1
3522,34,15,17,41,136,39,2
3523,35,39,11,58,36,63,3
3524,0,0,06,142,0,1,6
3525,41,37,14,50,43,75,4
3526,8,7,12,79,23,31,4
3527,2,4,16,107,3,7,6
3528,4,9,11,25,43,57,0
3529,54,34,14,32,79,57,5
3530,1,1,05,6,3,12,1
3531,8,9,23,17,20,7,3
3532,19,25,20,113,103,108,3
3533,8,6,02,4,8,33,5
3534,21,11,19,139,88,83,1
3535,5,8,13,8,7,17,1
3536,0,0,01,16,3,3,2
3537,29,55,17,52,232,184,0
3538,24,4,22,49,5,16,6
3539,17,12,12,48,105,98,3
3540,3,1,18,143,16,3,3
3541,4,15,12,11,26,18,6
3542,13,17,22,58,45,22,2
3543,60,44,19,47,88,68,4
3544,1,7,03,67,9,13,0
3545,15,5,17,8,43,24,4
3546,0,2,00,89,6,8,4
3547,23,17,11,26,80,99,5
3548,4,10,20,90,27,39,0
3549,2,1,04,74,0,4,4
3550,0,0,05,115,6,1,2
3551,12,4,07,67,51,15,5
3552,2,2,10,62,28,17,1
3553,86,65,17,42,163,311,3
3554,7,7,23,45,26,8,0
3555,2,2,04,43,0,3,0
3556,0,0,12,34,7,11,4
3557,12,15,21,26,25,26,5
3558,15,14,10,111,16,13,5
3559,12,10,16,66,48,13,4
3560,3,10,21,4,26,19,0
3561,9,19,12,140,7,11,5
3562,1,0,02,27,1,1,2
3563,0,3,12,104,6,2,2
3564,123,122,13,44,19,22,6
3565,0,0,06,123,0,3,2
3566,0,1,06,27,2,6,5
3567,4,5,16,8,37,17,2
3568,0,0,03,86,0,1,1
3569,51,39,16,114,914,50,0
3570,75,85,18,36,195,302,3
3571,0,0,07,134,0,26,0
3572,6,2,20,133,23,14,6
3573,0,0,20,122,0,3,6
3574,5,5,19,92,1,3,6
3575,10,24,20,80,38,82,5
3576,16,7,07,67,208,26,3
3577,141,124,11,113,124,122,5
3578,10,2,09,59,87,54,1
3579,39,61,15,17,36,44,5
3580,9,7,22,50,9,14,0
3581,55,67,16,10,42,38,6
3582,22,22,18,41,60,44,6
3583,0,0,09,118,0,2,2
3584,18,9,17,129,45,36,3
3585,1,11,23,32,11,18,6
3586,40,38,13,33,100,96,3
3587,0,0,01,11,0,2,2
3588,1,0,06,136,8,1,1
3589,0,0,23,7,0,6,2
3590,23,14,18,26,167,90,4
3591,0,3,00,20,5,4,0
3592,12,25,16,57,96,51,4
3593,5,0,14,106,1,1,4
3594,33,27,13,46,59,68,0
3595,4,1,21,83,1,3,1
3596,39,40,18,72,17,35,5
3597,24,49,12,41,38,65,5
3598,29,21,23,67,62,79,4
3599,7,15,08,99,28,19,5
3600,0,7,07,27,28,59,1
3601,1,3,06,4,13,67,2
3602,10,7,11,3,22,30,1
3603,4,0,18,120,0,1,3
3604,5,13,18,89,41,41,3
3605,33,40,20,46,49,50,6
3606,4,10,14,57,47,52,3
3607,14,9,20,79,57,38,2
3608,1,0,20,143,10,4,0
3609,12,42,11,49,28,34,4
3610,5,2,16,127,20,7,3
3611,0,0,03,72,1,1,3
3612,29,38,12,84,52,43,0
3613,6,4,20,27,32,9,1
3614,0,0,06,140,1,2,6
3615,19,26,02,67,46,41,6
3616,1,0,20,145,5,4,4
3617,6,5,08,48,11,3,6
3618,5,3,18,132,20,26,6
3619,54,69,12,21,62,70,6
3620,0,1,08,118,0,9,0
3621,13,19,15,91,58,86,2
3622,1,1,01,12,5,2,1
3623,2,11,23,139,14,22,6
3624,21,16,19,43,81,96,2
3625,4,3,19,29,10,38,3
3626,0,0,18,125,2,2,4
3627,22,15,18,39,64,65,6
3628,1,1,06,128,41,6,0
3629,61,58,13,75,87,91,0
3630,21,26,08,113,111,304,0
3631,22,28,19,88,146,65,0
3632,106,59,12,70,47,27,5
3633,2,4,22,31,4,6,0
3634,15,9,16,62,9,14,5
3635,8,10,15,117,0,1,6
3636,54,29,11,81,42,33,6
3637,0,1,03,4,2,1,1
3638,1,3,11,110,5,5,1
3639,8,7,00,6,13,15,5
3640,10,9,14,3,19,29,2
3641,18,24,18,94,128,33,1
3642,7,7,14,86,25,14,3
3643,14,8,07,74,125,28,3
3644,14,16,10,46,33,56,3
3645,0,3,09,100,10,14,3
3646,6,3,18,134,36,13,1
3647,65,55,15,22,291,187,4
3648,10,6,13,133,24,22,4
3649,18,23,18,94,115,23,0
3650,119,55,13,24,31,18,5
3651,19,16,19,16,43,50,6
3652,26,30,11,103,56,72,1
3653,2,0,20,112,16,21,4
3654,39,53,13,111,26,18,6
3655,28,44,16,80,120,362,1
3656,40,21,19,76,141,84,2
3657,38,20,13,75,77,89,2
3658,13,20,12,48,125,112,1
3659,9,3,21,27,13,10,6
3660,40,29,15,40,50,85,3
3661,7,20,07,113,122,147,4
3662,19,13,11,72,117,76,3
3663,0,0,06,45,4,17,0
3664,0,0,06,105,0,1,3
3665,8,13,10,32,50,64,4
3666,21,2,08,10,156,23,0
3667,3,1,02,9,2,2,3
3668,9,5,15,59,23,34,0
3669,239,234,16,67,202,251,5
3670,4,3,23,72,5,14,1
3671,5,5,15,140,5,6,3
3672,2,0,09,83,9,8,0
3673,69,49,11,70,51,36,6
3674,5,1,21,102,14,23,4
3675,6,24,09,114,37,307,1
3676,12,3,22,84,9,8,3
3677,14,15,17,30,66,114,1
3678,28,39,18,6,166,172,2
3679,46,32,19,53,254,168,1
3680,0,1,06,138,5,19,4
3681,3,1,01,128,8,13,0
3682,12,17,22,131,20,15,6
3683,5,10,07,81,88,64,0
3684,0,3,13,62,12,26,4
3685,3,6,19,92,1,3,5
3686,16,11,11,45,25,34,0
3687,3,2,19,104,8,6,6
3688,6,12,00,114,3,5,4
3689,2,0,11,105,3,2,2
3690,44,15,17,19,50,27,5
3691,0,1,20,134,13,1,2
3692,17,19,20,52,56,80,0
3693,5,8,10,12,14,8,6
3694,0,0,22,124,0,1,4
3695,13,9,08,68,159,308,1
3696,5,4,09,64,25,23,5
3697,1,0,07,136,13,16,1
3698,14,25,14,68,59,69,1
3699,5,4,21,126,8,5,6
3700,11,43,17,48,87,521,2
3701,1,0,21,121,2,1,2
3702,5,2,06,74,27,4,0
3703,9,11,14,59,51,54,4
3704,14,10,11,32,58,57,0
3705,0,1,07,116,1,34,2
3706,77,64,14,43,39,33,5
3707,0,0,05,29,2,4,1
3708,10,13,17,86,27,19,6
3709,0,2,05,87,3,4,4
3710,3,5,12,30,19,40,2
3711,5,1,00,27,6,2,3
3712,0,1,15,142,2,6,1
3713,34,32,12,53,95,100,0
3714,0,0,06,130,2,2,6
3715,1,4,22,40,8,8,6
3716,17,13,12,59,62,49,3
3717,4,0,07,52,91,98,0
3718,1,3,13,83,8,2,4
3719,3,13,09,95,29,97,0
3720,0,0,08,108,0,4,2
3721,2,4,17,51,29,21,4
3722,0,0,11,122,0,2,3
3723,26,8,11,3,27,28,5
3724,17,19,20,81,49,67,0
3725,20,12,11,84,39,49,1
3726,4,1,01,36,1,7,2
3727,0,0,18,119,0,1,6
3728,1,2,12,142,4,6,4
3729,0,2,05,76,2,1,2
3730,73,83,19,36,54,64,6
3731,0,1,04,84,0,2,2
3732,24,6,10,73,72,30,1
3733,3,2,01,88,10,8,4
3734,8,8,17,19,137,40,3
3735,2,0,15,141,8,2,1
3736,30,29,12,43,90,85,4
3737,15,3,21,5,14,9,5
3738,3,1,00,112,0,6,3
3739,40,53,16,75,141,149,4
3740,16,10,14,116,5,8,6
3741,3,2,21,29,7,8,0
3742,2,1,01,10,2,7,1
3743,8,1,08,7,222,42,2
3744,44,20,15,21,74,62,1
3745,1,0,07,124,0,1,6
3746,2,0,10,142,1,11,2
3747,0,0,04,16,2,1,1
3748,29,34,18,43,156,192,3
3749,4,0,22,102,37,10,2
3750,0,1,05,27,0,6,2
3751,2,1,06,132,3,9,3
3752,4,11,20,89,14,18,5
3753,13,41,10,49,47,31,0
3754,5,15,11,102,26,26,5
3755,16,2,00,98,12,5,6
3756,6,4,06,113,17,11,6
3757,5,3,20,141,9,16,1
3758,6,8,09,138,15,23,5
3759,4,6,22,69,18,9,0
3760,15,32,16,3,18,38,6
3761,9,6,18,106,3,1,6
3762,55,55,18,22,25,69,6
3763,2,8,09,127,3,83,2
3764,15,9,01,90,21,2,5
3765,7,3,23,25,11,4,6
3766,26,14,13,46,67,59,3
3767,7,6,23,16,38,31,2
3768,16,13,18,19,87,35,4
3769,4,4,00,47,5,5,0
3770,0,0,09,34,13,2,0
3771,16,11,17,89,60,50,0
3772,12,13,13,57,46,48,0
3773,130,161,18,67,157,221,5
3774,6,0,02,52,2,5,0
3775,4,9,01,116,0,3,6
3776,7,6,23,72,13,16,4
3777,23,20,21,58,45,50,3
3778,4,8,08,84,9,4,5
3779,0,4,07,18,25,14,1
3780,1,1,06,31,50,1,2
3781,0,0,00,99,1,2,2
3782,19,39,10,21,65,51,2
3783,11,13,11,24,19,21,1
3784,23,3,08,10,150,31,4
3785,0,0,01,69,3,2,1
3786,0,0,02,111,1,2,4
3787,21,24,14,32,52,44,3
3788,0,0,05,15,0,10,0
3789,0,0,10,101,0,2,4
3790,22,5,10,128,120,63,3
3791,54,55,20,52,49,55,5
3792,11,26,16,5,45,52,0
3793,0,1,06,26,7,11,6
3794,11,14,20,16,94,121,1
3795,55,28,19,139,63,45,5
3796,4,0,02,122,0,1,6
3797,6,11,16,102,19,41,6
3798,8,13,11,78,15,29,3
3799,7,5,18,141,9,5,6
3800,0,4,06,88,6,46,1
3801,8,10,22,20,26,28,1
3802,6,1,19,34,15,3,3
3803,13,17,19,50,64,99,2
3804,51,43,18,47,212,111,1
3805,0,0,03,103,3,2,4
3806,3,5,18,118,10,1,4
3807,7,16,10,4,27,48,4
3808,3,13,13,66,30,28,0
3809,1,1,21,143,5,4,1
3810,3,18,08,96,56,130,3
3811,9,6,19,79,74,43,0
3812,10,36,18,64,68,255,3
3813,1,9,12,77,8,12,5
3814,12,15,23,30,13,13,5
3815,195,164,16,53,181,158,5
3816,6,7,22,26,27,26,4
